$GPGGA,130752.00,3226.84526,N,11112.46194,W,2,12,0.56,607.9,M,-28.3,M,,0000*79

$GPGGA,130753.00,3226.84529,N,11112.46194,W,2,12,0.56,608.1,M,-28.3,M,,0000*70

$GPGGA,130754.00,3226.84533,N,11112.46195,W,2,12,0.56,608.2,M,-28.3,M,,0000*7E

$GPGGA,130755.00,3226.84537,N,11112.46196,W,2,12,0.56,608.5,M,-28.3,M,,0000*7F

$GPGGA,130756.00,3226.84543,N,11112.46198,W,2,12,0.56,608.7,M,-28.3,M,,0000*73

$GPGGA,130757.00,3226.84548,N,11112.46200,W,2,12,0.54,608.9,M,-28.3,M,,0000*77

$GPGGA,130758.00,3226.84552,N,11112.46203,W,2,12,0.54,609.1,M,-28.3,M,,0000*79

$GPGGA,130759.00,3226.84555,N,11112.46205,W,2,12,0.54,609.2,M,-28.3,M,,0000*7A

$GPGGA,130800.00,3226.84558,N,11112.46207,W,2,12,0.54,609.4,M,-28.3,M,,0000*70

$GPGGA,130801.00,3226.84560,N,11112.46209,W,2,12,0.54,609.5,M,-28.3,M,,0000*75

$GPGGA,130802.00,3226.84562,N,11112.46209,W,2,12,0.54,609.5,M,-28.3,M,,0000*74

$GPGGA,130803.00,3226.84565,N,11112.46211,W,2,12,0.54,609.5,M,-28.3,M,,0000*7B

$GPGGA,130804.00,3226.84566,N,11112.46212,W,2,12,0.54,609.5,M,-28.3,M,,0000*7C

$GPGGA,130805.00,3226.84568,N,11112.46215,W,2,12,0.54,609.5,M,-28.3,M,,0000*74

$GPGGA,130806.00,3226.84568,N,11112.46217,W,2,12,0.54,609.5,M,-28.3,M,,0000*75

$GPGGA,130807.00,3226.84569,N,11112.46219,W,2,12,0.54,609.4,M,-28.3,M,,0000*7A

$GPGGA,130808.00,3226.84570,N,11112.46221,W,2,12,0.54,609.4,M,-28.3,M,,0000*76

$GPGGA,130809.00,3226.84571,N,11112.46222,W,2,12,0.54,609.3,M,-28.3,M,,0000*72

$GPGGA,130810.00,3226.84571,N,11112.46224,W,2,12,0.54,609.3,M,-28.3,M,,0000*7C

$GPGGA,130811.00,3226.84571,N,11112.46224,W,2,12,0.54,609.3,M,-28.3,M,,0000*7D

$GPGGA,130812.00,3226.84572,N,11112.46224,W,2,12,0.54,609.3,M,-28.3,M,,0000*7D

$GPGGA,130813.00,3226.84573,N,11112.46224,W,2,12,0.56,609.2,M,-28.3,M,,0000*7E

$GPGGA,130814.00,3226.84574,N,11112.46224,W,2,12,0.54,609.2,M,-28.3,M,,0000*7C

$GPGGA,130815.00,3226.84574,N,11112.46226,W,2,12,0.54,609.2,M,-28.3,M,,0000*7F

$GPGGA,130816.00,3226.84575,N,11112.46227,W,2,12,0.54,609.1,M,-28.3,M,,0000*7F

$GPGGA,130817.00,3226.84576,N,11112.46229,W,2,12,0.54,609.0,M,-28.3,M,,0000*72

$GPGGA,130818.00,3226.84577,N,11112.46231,W,2,12,0.56,609.0,M,-28.3,M,,0000*77

$GPGGA,130819.00,3226.84578,N,11112.46233,W,2,12,0.54,608.9,M,-28.3,M,,0000*71

$GPGGA,130820.00,3226.84579,N,11112.46232,W,2,12,0.54,608.9,M,-28.3,M,,0000*7B

$GPGGA,130821.00,3226.84580,N,11112.46225,W,2,12,0.54,608.8,M,-28.3,M,,0000*7B

$GPGGA,130822.00,3226.84580,N,11112.46224,W,2,12,0.54,608.7,M,-28.3,M,,0000*76

$GPGGA,130823.00,3226.84580,N,11112.46220,W,2,12,0.54,608.7,M,-28.3,M,,0000*73

$GPGGA,130824.00,3226.84580,N,11112.46216,W,2,12,0.54,608.6,M,-28.3,M,,0000*70

$GPGGA,130825.00,3226.84579,N,11112.46215,W,2,12,0.54,608.6,M,-28.3,M,,0000*74

$GPGGA,130826.00,3226.84578,N,11112.46212,W,2,12,0.54,608.5,M,-28.3,M,,0000*72

$GPGGA,130827.00,3226.84576,N,11112.46209,W,2,12,0.54,608.4,M,-28.3,M,,0000*76

$GPGGA,130828.00,3226.84574,N,11112.46205,W,2,12,0.54,608.4,M,-28.3,M,,0000*77

$GPGGA,130829.00,3226.84572,N,11112.46199,W,2,12,0.54,608.3,M,-28.3,M,,0000*71

$GPGGA,130830.00,3226.84569,N,11112.46195,W,2,12,0.54,608.3,M,-28.3,M,,0000*7F

$GPGGA,130831.00,3226.84565,N,11112.46191,W,2,12,0.54,608.2,M,-28.3,M,,0000*77

$GPGGA,130832.00,3226.84562,N,11112.46188,W,2,12,0.54,608.1,M,-28.3,M,,0000*78

$GPGGA,130833.00,3226.84561,N,11112.46185,W,2,12,0.54,608.0,M,-28.3,M,,0000*76

$GPGGA,130834.00,3226.84558,N,11112.46181,W,2,12,0.55,607.9,M,-28.3,M,,0000*78

$GPGGA,130835.00,3226.84553,N,11112.46176,W,2,12,0.55,607.9,M,-28.3,M,,0000*7A

$GPGGA,130836.00,3226.84552,N,11112.46172,W,2,12,0.55,607.8,M,-28.3,M,,0000*7D

$GPGGA,130837.00,3226.84549,N,11112.46167,W,2,12,0.55,607.8,M,-28.3,M,,0000*72

